"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NAV_ID","NAV_TYPE","BEARING","DISTANCE"
"2025/01/23","CAPOL","K7","FL","US","NDZ","LOC",139.13,5.53
"2025/01/23","CAPOL","K7","FL","US","NGS","TACAN",351.92,0.6
"2025/01/23","CAPON","K6","WV","US","ESL","VOR/DME",85.4,26.52
"2025/01/23","CAPON","K6","WV","US","LDN","VORTAC",344.89,
"2025/01/23","CAPOX","K7","FL","US","HRT","TACAN",40,4
"2025/01/23","CAPPO","PA","AK","US","EDF","TACAN",242.04,13
"2025/01/23","CAPPR","K3","IA","US","ALO","VOR/DME",183.5,20.34
"2025/01/23","CAPPR","K3","IA","US","DBQ","VORTAC",258.39,77.26
"2025/01/23","CAPRA","NZ","","AS","TUT","NDB",270,
"2025/01/23","CAPRA","NZ","","AS","TUT","VORTAC",,18
"2025/01/23","CAPRO","K2","NM","US","CME","VORTAC",68.05,46.41
"2025/01/23","CAPTI","K4","TX","US","CQY","VORTAC",73.05,29
"2025/01/23","CAPTI","K4","TX","US","FZT","VOR/DME",325.77,
"2025/01/23","CAPTI","K4","TX","US","GGG","VORTAC",252.82,
"2025/01/23","CAPTO","K2","CA","US","SAC","VORTAC",329,14
"2025/01/23","CAPTO","K2","CA","US","SUU","TACAN",7,
"2025/01/23","CAPTZ","K2","CA","US","PDZ","VORTAC",11.53,24.52
"2025/01/23","CAPTZ","K2","CA","US","PMD","VORTAC",103.84,42.8
"2025/01/23","CAPUS","K2","CA","US","OCN","VORTAC",166.27,
"2025/01/23","CAPUS","K2","CA","US","PGY","VORTAC",267.55,23.42
"2025/01/23","CARAH","K","OA","US","GTK","VORTAC",270.01,64.22
"2025/01/23","CARAH","K","OA","US","PVN","VOR/DME",188.31,32.29
"2025/01/23","CARAN","K7","GA","US","GAD","VOR/DME",89,46.63
"2025/01/23","CARAN","K7","GA","US","RMG","VORTAC",186,
"2025/01/23","CARAT","K4","OK","US","TIK","TACAN",356,5.1
"2025/01/23","CARAY","K6","NH","US","PGQ","LOC",345.07,
"2025/01/23","CARAY","K6","NH","US","PSM","DME",,2.05
"2025/01/23","CARBB","K3","MO","US","ANX","VORTAC",305.06,14.75
"2025/01/23","CARBB","K3","MO","US","UQY","LOC",94.14,17.24
"2025/01/23","CARBY","K1","WA","US","BTG","VORTAC",70.34,28
"2025/01/23","CARCO","K4","TX","US","HUB","LOC",220.95,15.71
"2025/01/23","CARCO","K4","TX","US","VUH","VOR/DME",284.55,
"2025/01/23","CARDD","PA","AK","US","BGQ","VORTAC",181.39,12.27
"2025/01/23","CARDD","PA","AK","US","BSC","LOC",328.87,13.21
"2025/01/23","CARDI","K2","CA","US","LAX","VORTAC",118,69.59
"2025/01/23","CARDI","K2","CA","US","MZB","VORTAC",320,23.43
"2025/01/23","CARDI","K2","CA","US","SXC","VORTAC",90.6,52.2
"2025/01/23","CAREL","K4","LA","US","LFT","VORTAC",317,12
"2025/01/23","CARER","K4","OK","US","END","VORTAC",324,10
"2025/01/23","CAREY","MY","","BS","ZBV","VOR/DME",100,58.06
"2025/01/23","CAREY","MY","","BS","ZQA","VOR/DME",315,54.69
"2025/01/23","CARFF","K4","OK","US","BFV","VORTAC",97.61,39.21
"2025/01/23","CARFF","K4","OK","US","HBR","VORTAC",57.2,34.64
"2025/01/23","CARFF","K4","OK","US","LAW","VOR/DME",350.85,
"2025/01/23","CARGO","K2","CA","US","BLH","VORTAC",175,35.28
"2025/01/23","CARGO","K2","CA","US","BZA","VORTAC",303.51,20
"2025/01/23","CARIF","K2","CA","US","JLI","VORTAC",246,
"2025/01/23","CARIF","K2","CA","US","MZB","VORTAC",325.59,16.28
"2025/01/23","CARIF","K2","CA","US","OCN","VORTAC",145.48,12.83
"2025/01/23","CARIR","K7","FL","US","LAL","VORTAC",237.03,
"2025/01/23","CARIR","K7","FL","US","PIE","VORTAC",156.7,
"2025/01/23","CARIR","K7","FL","US","SRQ","VOR/DME",7.36,16.76
"2025/01/23","CARIS","K6","PA","US","EMI","VORTAC",326.27,23.86
"2025/01/23","CARIS","K6","PA","US","HAR","VORTAC",210.88,
"2025/01/23","CARIS","K6","PA","US","HGR","VOR",84,
"2025/01/23","CARKO","K3","KS","US","DDC","VORTAC",139.86,
"2025/01/23","CARKO","K3","KS","US","HUT","VOR/DME",229.96,88.79
"2025/01/23","CARKO","K3","KS","US","MMB","VORTAC",15,51.09
"2025/01/23","CARLA","K6","WV","US","CKB","VOR/DME",238.04,41.46
"2025/01/23","CARLA","K6","WV","US","HVQ","VOR/DME",54,47.42
"2025/01/23","CARLA","K6","WV","US","JPU","VOR/DME",155.83,40.13
"2025/01/23","CARLD","K6","CT","US","GON","VOR/DME",290.2,
"2025/01/23","CARLD","K6","CT","US","MAD","VOR/DME",77.82,7.79
"2025/01/23","CARLE","K5","IL","US","MED","LOC",272.86,12.67
"2025/01/23","CARLI","K7","SC","US","FLO","VORTAC",87.91,15.87
"2025/01/23","CARLO","K7","GA","US","VAD","TACAN",173,15
"2025/01/23","CARLZ","K2","NM","US","CNM","VORTAC",264.09,
"2025/01/23","CARLZ","K2","NM","US","CVD","LOC",,
"2025/01/23","CARME","K2","CA","US","BSR","VORTAC",309,20.05
"2025/01/23","CARME","K2","CA","US","OAK","VOR/DME",151,
"2025/01/23","CARME","K2","CA","US","SNS","VORTAC",210,
"2025/01/23","CARML","K6","VA","US","BKT","NDB",23.43,
"2025/01/23","CARML","K6","VA","US","FAK","VORTAC",220,
"2025/01/23","CARML","K6","VA","US","RIC","VORTAC",264,32.13
"2025/01/23","CARMR","K6","ME","US","BXM","LOC",191.84,6.52
"2025/01/23","CARMS","K2","AZ","US","GCN","LOC",209.65,
"2025/01/23","CARMS","K2","AZ","US","GCN","VOR/DME",204.33,12
"2025/01/23","CARNO","K7","SC","US","CHS","VORTAC",54.8,10
"2025/01/23","CARNU","K7","FL","US","EYW","VORTAC",37,41.99
"2025/01/23","CAROL","K5","IL","US","ENL","VORTAC",15.31,26.63
"2025/01/23","CAROL","K5","IL","US","STL","VORTAC",89.57,70.85
"2025/01/23","CAROM","K2","CA","US","NSI","TACAN",71,21
"2025/01/23","CARON","K4","OK","US","MMB","VORTAC",48.84,70.4
"2025/01/23","CARON","K4","OK","US","PER","VORTAC",274,71.66
"2025/01/23","CAROO","K4","OK","US","TIK","TACAN",356,15
"2025/01/23","CARPU","K2","CA","US","HDF","VOR",306.1,
"2025/01/23","CARPU","K2","CA","US","RAL","VOR",83.99,
"2025/01/23","CARRO","K1","WA","US","OLM","VORTAC",346.32,19.43
"2025/01/23","CARRO","K1","WA","US","SEA","VORTAC",230.4,23.91
"2025/01/23","CARRP","P","OP","US","HNL","VORTAC",204.21,162.94
"2025/01/23","CARRS","K5","MI","US","LSW","LOC",,4.59
"2025/01/23","CARRS","K5","MI","US","SVM","VORTAC",137.11,
"2025/01/23","CARSU","PA","AK","US","PAU","LOC",359.65,
"2025/01/23","CARSU","PA","AK","US","SPY","NDB/DME",0.81,12
"2025/01/23","CARSY","K3","NE","US","OFK","LOC",194.4,
"2025/01/23","CARSY","K3","NE","US","OFK","VOR/DME",,6.35
"2025/01/23","CARTH","K4","TX","US","EIC","VORTAC",198.91,42.83
"2025/01/23","CARTH","K4","TX","US","GGG","VORTAC",113.53,34.07
"2025/01/23","CARTH","K4","TX","US","LFK","VORTAC",20.43,
"2025/01/23","CARTI","K4","TX","US","CRP","VORTAC",286.99,35.56
"2025/01/23","CARTI","K4","TX","US","THX","VORTAC",157.08,21.19
"2025/01/23","CARTR","K2","UT","US","LHO","VOR/DME",172.7,14
"2025/01/23","CARTR","K2","UT","US","OGD","VORTAC",352.64,20.34
"2025/01/23","CARTT","K7","SC","US","SPA","VORTAC",325.15,8.29
"2025/01/23","CARTY","K2","NM","US","ABQ","VORTAC",255.35,37.27
"2025/01/23","CARTY","K2","NM","US","ONM","VORTAC",305,
"2025/01/23","CARUL","K2","CA","US","JLI","VORTAC",176.92,
"2025/01/23","CARUL","K2","CA","US","OCN","VORTAC",99.14,
"2025/01/23","CARUL","K2","CA","US","PGY","VORTAC",27.05,26.42
"2025/01/23","CARUM","K6","NJ","US","ACY","VORTAC",228,10.45
"2025/01/23","CARUM","K6","NJ","US","SIE","VORTAC",25.65,
"2025/01/23","CARUM","K6","NJ","US","VCN","VOR/DME",148.13,
"2025/01/23","CARUT","K1","WA","US","OLJ","LOC",211.49,4.42
"2025/01/23","CARVL","K7","FL","US","CRG","VORTAC",7.43,6.77
"2025/01/23","CARVL","K7","FL","US","TAY","VORTAC",96.06,
"2025/01/23","CARWN","K7","NC","US","BZM","VOR/DME",121.91,
"2025/01/23","CARWN","K7","NC","US","LIB","VORTAC",251.33,43
"2025/01/23","CARYE","K3","MO","US","UQY","LOC",94.14,3.24
"2025/01/23","CARYL","K6","NJ","US","CYN","VORTAC",236.14,
"2025/01/23","CARYL","K6","NJ","US","PVO","LOC",307.99,10.5
"2025/01/23","CASAC","PA","AK","US","OTZ","VOR/DME",114.6,65.11
"2025/01/23","CASAD","K5","OH","US","XSF","TACAN",160,20
"2025/01/23","CASAP","K1","ID","US","PIH","VOR/DME",16.27,18.95
"2025/01/23","CASCD","K1","WA","US","SEA","VORTAC",13.8,82.24
"2025/01/23","CASCD","K1","WA","US","YVR","VOR/DME",93.25,83.12
"2025/01/23","CASEE","K6","VA","US","EZD","LOC",203.46,
"2025/01/23","CASEE","K6","VA","US","HPW","VORTAC",268.81,
"2025/01/23","CASEE","K6","VA","US","RIC","VORTAC",204.24,12.5
"2025/01/23","CASEL","PA","AK","US","GCR","NDB",135.48,
"2025/01/23","CASEL","PA","AK","US","JOH","VOR/DME",84.54,39.75
"2025/01/23","CASHE","K2","AZ","US","LUF","TACAN",153,11
"2025/01/23","CASHS","K1","WA","US","EAT","VOR/DME",257.21,10.1
"2025/01/23","CASHS","K1","WA","US","ELN","VOR/DME",339,
"2025/01/23","CASIB","K2","AZ","US","LUF","TACAN",318,16
"2025/01/23","CASIO","K5","OH","US","ROD","VORTAC",67.24,82.87
"2025/01/23","CASIT","K2","CA","US","OCN","VORTAC",54.48,33.8
"2025/01/23","CASIT","K2","CA","US","PDZ","VORTAC",112.58,47.06
"2025/01/23","CASKO","K5","MI","US","MTC","TACAN",7,12
"2025/01/23","CASKS","K4","AR","US","FSM","VORTAC",35.51,
"2025/01/23","CASKS","K4","AR","US","RZC","VORTAC",150.17,31.58
"2025/01/23","CASNO","PA","AK","US","AKN","VORTAC",115.77,15.02
"2025/01/23","CASOP","K6","WV","US","JPU","VOR/DME",104.99,21
"2025/01/23","CASOT","K7","TN","US","PXV","VORTAC",202.96,110
"2025/01/23","CASPO","K2","CA","US","NFG","TACAN",31.4,19
"2025/01/23","CASPR","K","OA","US","PBI","VORTAC",39.23,211.21
"2025/01/23","CASPR","K","OA","US","ZQA","VOR/DME",3.13,268.5
"2025/01/23","CASRA","K2","CA","US","SNS","VORTAC",124.11,5
"2025/01/23","CASRO","K2","NM","US","RSK","VORTAC",316.1,10
"2025/01/23","CASSH","K6","NY","US","CMK","VOR/DME",355.56,19.63
"2025/01/23","CASSH","K6","NY","US","IGN","VOR/DME",141.02,6.81
"2025/01/23","CASSH","K6","NY","US","PWL","VOR/DME",215.98,11.54
"2025/01/23","CASSO","K3","KS","US","ICT","VORTAC",40,40
"2025/01/23","CASSY","K5","WI","US","CID","VOR/DME",27.98,61.46
"2025/01/23","CASSY","K5","WI","US","DBQ","VORTAC",321.53,25
"2025/01/23","CASTA","K2","CA","US","FIM","VORTAC",21,
"2025/01/23","CASTA","K2","CA","US","GMN","VORTAC",141.64,17.56
"2025/01/23","CASTE","K6","VA","US","BLF","VOR/DME",73.98,44.85
"2025/01/23","CASTE","K6","VA","US","MOL","VOR/DME",255,60.87
"2025/01/23","CASTE","K6","VA","US","ROA","VOR/DME",321.41,
"2025/01/23","CASTI","K2","AZ","US","INW","VORTAC",37.66,35.96
"2025/01/23","CASTI","K2","AZ","US","SJN","VORTAC",307,
"2025/01/23","CASTL","K6","DE","US","ILG","LOC",195.07,
"2025/01/23","CASTL","K6","DE","US","OOD","VORTAC",282.13,
"2025/01/23","CASTN","K4","OK","US","IRW","VORTAC",355,28.65
"2025/01/23","CASTN","K4","OK","US","PER","VORTAC",195,58.35
"2025/01/23","CASTS","K2","CA","US","SNS","LOC",134.82,
"2025/01/23","CASTS","K2","CA","US","SNS","VORTAC",,14
"2025/01/23","CASTY","K5","OH","US","FBC","VORTAC",51,10
"2025/01/23","CASUK","K1","ID","US","DBS","VORTAC",132.01,
"2025/01/23","CASUK","K1","ID","US","IDA","VOR/DME",16.1,14.78
"2025/01/23","CASUP","K4","OK","US","PER","VORTAC",188.98,16
"2025/01/23","CASVI","K6","NJ","US","CYN","VORTAC",42,
"2025/01/23","CASVI","K6","NJ","US","RBV","VORTAC",122,14.93
"2025/01/23","CASVU","K3","SD","US","FSD","VORTAC",146.46,20
"2025/01/23","CATAB","K7","FL","US","NPA","TACAN",101,12
"2025/01/23","CATAL","K6","VA","US","FAK","VORTAC",122,12
"2025/01/23","CATAL","K6","VA","US","RIC","VORTAC",263.72,
"2025/01/23","CATAM","K7","SC","US","CHS","VORTAC",337,24
"2025/01/23","CATAW","K2","CA","US","PDZ","VORTAC",69,7.79
"2025/01/23","CATAW","K2","CA","US","POM","VORTAC",98,22.36
"2025/01/23","CATCH","K5","IN","US","JVY","LOC",1.97,
"2025/01/23","CATCS","K4","LA","US","AEX","VORTAC",123.23,10
"2025/01/23","CATET","K1","WA","US","FRC","LOC",230.75,
"2025/01/23","CATET","K1","WA","US","SKA","TACAN",,14
"2025/01/23","CATEX","K4","AR","US","RZC","VORTAC",80.15,8
"2025/01/23","CATHE","K2","CA","US","MOD","VOR/DME",191.39,36.14
"2025/01/23","CATHE","K2","CA","US","PXN","VORTAC",295.6,34.48
"2025/01/23","CATHI","K","OA","US","PVN","VOR/DME",247.69,14.86
"2025/01/23","CATHY","K7","GA","US","SAV","VORTAC",183.16,28.56
"2025/01/23","CATIL","K3","MO","US","COU","LOC",201.43,13.1
"2025/01/23","CATLY","K2","CA","US","LAX","VORTAC",210,12.79
"2025/01/23","CATLY","K2","CA","US","SLI","VORTAC",255,
"2025/01/23","CATLY","K2","CA","US","SMO","VOR/DME",194.78,15.75
"2025/01/23","CATLY","K2","CA","US","VTU","VOR/DME",117.34,
"2025/01/23","CATOD","K6","NY","US","DPK","VOR/DME",227.6,
"2025/01/23","CATOD","K6","NY","US","RTH","LOC",133.77,11.62
"2025/01/23","CATON","K6","NY","US","HNK","VOR/DME",291,
"2025/01/23","CATON","K6","NY","US","SYR","VORTAC",222,
"2025/01/23","CATOP","K6","DE","US","ENO","VORTAC",100,8
"2025/01/23","CATOS","K4","TX","US","PSX","VORTAC",244,15
"2025/01/23","CATRU","K3","MO","US","ANX","VORTAC",229,13.73
"2025/01/23","CATTA","K7","GA","US","ATL","LOC",,7.02
"2025/01/23","CATTA","K7","GA","US","HFW","LOC",,6.77
"2025/01/23","CATTS","K3","KS","US","EMP","VORTAC",351.31,
"2025/01/23","CATTS","K3","KS","US","MCI","VORTAC",266.38,66
"2025/01/23","CATUB","PA","AK","US","BET","LOC",12.47,13.17
"2025/01/23","CATUB","PA","AK","US","BET","VORTAC",,12
"2025/01/23","CATVO","K4","LA","US","AEX","VORTAC",230.42,
"2025/01/23","CATVO","K4","LA","US","FXU","VOR",158.41,
"2025/01/23","CAUDE","K4","TX","US","PNH","VORTAC",118.27,13
"2025/01/23","CAUSE","K2","UT","US","OGD","VORTAC",253,
"2025/01/23","CAUSE","K2","UT","US","TCH","VORTAC",295.74,32.23
"2025/01/23","CAVAN","K2","AZ","US","LUF","TACAN",209,1.4
"2025/01/23","CAVAR","K7","FL","US","LAL","VORTAC",139,22.34
"2025/01/23","CAVAY","K2","CA","US","BLH","VORTAC",46.98,2.06
"2025/01/23","CAVEB","K7","GA","US","FTY","LOC",264.67,
"2025/01/23","CAVEB","K7","GA","US","RMG","VORTAC",150.14,
"2025/01/23","CAVEG","K7","SC","US","SSC","LOC",222.72,
"2025/01/23","CAVEG","K7","SC","US","SSC","TACAN",,1.8
"2025/01/23","CAVET","K3","SD","US","RCA","TACAN",130,3
"2025/01/23","CAVIB","K7","FL","US","NPA","TACAN",145,12
"2025/01/23","CAVIL","K6","ME","US","BGR","VORTAC",70.75,14.6
"2025/01/23","CAVOK","K5","MI","US","MOP","VOR/DME",178.38,13
"2025/01/23","CAVOR","K3","SD","US","HON","LOC",121.08,4.97
"2025/01/23","CAVRN","K4","TX","US","CNM","VORTAC",145,
"2025/01/23","CAVRN","K4","TX","US","INK","VORTAC",254.89,39.36
"2025/01/23","CAVRU","K6","PA","US","BXY","LOC",315,
"2025/01/23","CAVRU","K6","PA","US","ETX","VOR/DME",32.15,
"2025/01/23","CAVUT","PA","AK","US","GKN","VOR/DME",31.4,12
"2025/01/23","CAVUX","K5","WI","US","EAU","LOC",43.98,3.29
"2025/01/23","CAVVI","K7","NC","US","VKQ","LOC",2.97,18.01
"2025/01/23","CAVWU","K3","KS","US","MHK","VOR/DME",40,5
"2025/01/23","CAWBU","K3","KS","US","ICT","VORTAC",129.53,21
"2025/01/23","CAWIN","PA","AK","US","FAI","VORTAC",175.17,95
"2025/01/23","CAXOK","K1","MT","US","DLN","VOR/DME",185.25,8.5
"2025/01/23","CAXOL","K3","ND","US","JMS","VOR/DME",259.57,13
"2025/01/23","CAXOR","K2","CA","US","BIH","LOC",,10.33
"2025/01/23","CAXOX","K4","OK","US","LTS","VORTAC",180,6
"2025/01/23","CAXUD","K5","MI","US","DTW","LOC",214.69,3.76
"2025/01/23","CAXUL","K2","NV","US","NFL","TACAN",62,12
"2025/01/23","CAXUN","K6","NY","US","LGA","VOR/DME",193.66,
"2025/01/23","CAXUN","K6","NY","US","TLK","LOC",313.76,6.19
"2025/01/23","CAYAC","K5","IL","US","SPI","VORTAC",36,5.72
"2025/01/23","CAYAD","K7","MS","US","MHZ","VORTAC",172.13,13.48
"2025/01/23","CAYAL","K2","NM","US","FTI","VORTAC",233.46,46.82
"2025/01/23","CAYAL","K2","NM","US","OTO","VOR",334.33,
"2025/01/23","CAYAL","K2","NM","US","SAF","VORTAC",154.25,12.18
"2025/01/23","CAYAN","K5","WI","US","RHI","VOR/DME",76.58,18.01
"2025/01/23","CAYAP","K7","AL","US","LDK","TACAN",307,7
"2025/01/23","CAYAT","K7","AL","US","BFM","VORTAC",301.36,
"2025/01/23","CAYAT","K7","AL","US","MOB","LOC",327.2,
"2025/01/23","CAYAT","K7","AL","US","SJI","VORTAC",41.61,
"2025/01/23","CAYEN","K4","TX","US","NOG","TACAN",274,20
"2025/01/23","CAYKO","K3","MO","US","MCI","VORTAC",39,40
"2025/01/23","CAYKO","K3","MO","US","STJ","VORTAC",99.69,
"2025/01/23","CAYLA","K2","AZ","US","DUG","VORTAC",286.38,25
"2025/01/23","CAYON","PA","AK","US","BET","VORTAC",112.62,40
"2025/01/23","CAYOS","K6","ME","US","BGR","VORTAC",94,33
"2025/01/23","CAYOS","K6","ME","US","MLT","VOR/DME",175,40
"2025/01/23","CAZAR","K2","CA","US","MCE","LOC",303.49,5.5
"2025/01/23","CAZBY","K2","CA","US","CNO","LOC",75.41,
"2025/01/23","CAZBY","K2","CA","US","HDF","VOR",309.78,
"2025/01/23","CAZBY","K2","CA","US","PDZ","VORTAC",51.85,
"2025/01/23","CAZUU","K2","CO","US","HBU","VOR/DME",352.5,22
"2025/01/23","CAZZI","K2","CA","US","BZA","VORTAC",336.95,9
"2025/01/23","CAZZZ","K4","LA","US","LSU","VORTAC",41.21,14.78
"2025/01/23","CAZZZ","K4","LA","US","RQR","VOR/DME",320.86,42.51
"2025/01/23","CBANA","K2","AZ","US","GBN","VORTAC",351,20.4
"2025/01/23","CBANA","K2","AZ","US","LUF","TACAN",212,19.5
"2025/01/23","CBEAV","K6","MD","US","SBY","VORTAC",94,11.71
"2025/01/23","CBEAV","K6","MD","US","SWL","VORTAC",34.42,21.12
"2025/01/23","CCADE","K2","CA","US","MZB","VORTAC",254.84,12.3
"2025/01/23","CCADE","K2","CA","US","OCN","VORTAC",170.34,
"2025/01/23","CCJAY","K3","MN","US","PJL","LOC",301.33,20.33
"2025/01/23","CCOLE","PA","AK","US","EDF","TACAN",242.04,2.8
"2025/01/23","CCOOK","PG","GU","US","UNZ","VORTAC",54,12.9
"2025/01/23","CCREW","K5","OH","US","CBP","LOC",281.2,4.34
"2025/01/23","CDLAC","K6","ME","US","BGR","VORTAC",144.31,
"2025/01/23","CDLAC","K6","ME","US","BHB","LOC",43.61,7.06
"2025/01/23","CDLYC","K1","MT","US","CTB","VOR/DME",331,26.71
"2025/01/23","CDUBB","K7","FL","US","CEW","VORTAC",263.48,41.79
"2025/01/23","CDUBB","K7","FL","US","NPA","TACAN",343.9,26.79
"2025/01/23","CEANO","K2","CA","US","PMD","VORTAC",276,127.39
"2025/01/23","CEANO","K2","CA","US","RZS","VORTAC",311.74,62.48
"2025/01/23","CEBAC","K7","TN","US","VXV","VORTAC",44,10
"2025/01/23","CEBAL","K1","WY","US","OCS","VOR/DME",116.01,15
"2025/01/23","CEBAP","K3","KS","US","TOP","VORTAC",74,13
"2025/01/23","CEBDA","K7","TN","US","BNA","VORTAC",15.75,11
"2025/01/23","CEBEK","K7","MS","US","CBM","VORTAC",240,7.3
"2025/01/23","CEBMO","K2","CA","US","NTD","TACAN",3,12
"2025/01/23","CEBSI","K2","CA","US","OCN","VORTAC",26.2,10
"2025/01/23","CECAB","K7","AL","US","ELL","LOC",184.94,7.69
"2025/01/23","CECAC","K2","","FM","YP","NDB/DME",57.26,5.09
"2025/01/23","CECAG","K5","KY","US","OWB","VOR/DME",227.89,3
"2025/01/23","CECAR","K7","MS","US","GLH","VOR/DME",91.57,12
"2025/01/23","CECEE","K2","CA","US","CMA","VOR/DME",67,5.4
"2025/01/23","CECEE","K2","CA","US","FIM","VORTAC",198.67,
"2025/01/23","CECGA","K5","IN","US","FWA","VORTAC",46.63,26.13
"2025/01/23","CECGA","K5","IN","US","GWB","LOC",94.33,12
"2025/01/23","CECNA","K4","TX","US","TTT","VOR/DME",175.78,23.09
"2025/01/23","CECVA","PA","AK","US","OME","VOR/DME",157.35,20
"2025/01/23","CEDAV","K2","NM","US","CVS","TACAN",300,5.7
"2025/01/23","CEDAX","K2","NV","US","CUA","LOC",193.91,30.72
"2025/01/23","CEDDI","K7","FL","US","CTY","VORTAC",169.99,19.13
"2025/01/23","CEDDI","K7","FL","US","GNV","VORTAC",240.64,
"2025/01/23","CEDER","K6","VA","US","LDN","VORTAC",45.95,
"2025/01/23","CEDER","K6","VA","US","TZX","LOC",143.77,9.61
"2025/01/23","CEDES","K2","CA","US","MOD","VOR/DME",244.99,32.12
"2025/01/23","CEDES","K2","CA","US","OAK","VOR/DME",93,30.41
"2025/01/23","CEDES","K2","CA","US","OSI","VOR/DME",55.97,32.77
"2025/01/23","CEDES","K2","CA","US","SGD","VORTAC",119.41,
"2025/01/23","CEDIP","K3","IA","US","DSM","VORTAC",321.44,
"2025/01/23","CEDIP","K3","IA","US","DWW","LOC",232.82,3.3
"2025/01/23","CEDLO","K7","AL","US","EUF","VORTAC",176,10
"2025/01/23","CEDNU","K1","OR","US","CVO","VOR/DME",357,2.63
"2025/01/23","CEDOB","K5","IN","US","GSH","LOC",,
"2025/01/23","CEDOB","K5","IN","US","GSH","VORTAC",,12.52
"2025/01/23","CEDOK","K7","GA","US","DJR","LOC",289.22,
"2025/01/23","CEDOK","K7","GA","US","DOB","TACAN",286.34,1.8
"2025/01/23","CEDOR","K6","NY","US","ALB","VORTAC",283,22.33
"2025/01/23","CEDOR","K6","NY","US","DNY","VOR/DME",51,44.61
"2025/01/23","CEDRU","K2","NV","US","LSV","TACAN",209,2
"2025/01/23","CEDUK","K2","CO","US","DVV","VORTAC",18.7,25.5
"2025/01/23","CEDUK","K2","CO","US","GLL","VOR/DME",136.23,16
"2025/01/23","CEDVU","K2","CA","US","OCN","VORTAC",26.2,6
"2025/01/23","CEEDY","K1","ID","US","BYI","VOR/DME",195,
"2025/01/23","CEEDY","K1","ID","US","TWF","VORTAC",112.08,20.17
"2025/01/23","CEETE","K","OA","US","RBV","VORTAC",150,90
"2025/01/23","CEGAB","K2","CA","US","OCN","VORTAC",26.2,13
"2025/01/23","CEGAD","K7","NC","US","FAY","VOR/DME",224.89,15.49
"2025/01/23","CEGAL","K6","VA","US","CLT","VOR/DME",360,94.99
"2025/01/23","CEGAN","K1","OR","US","OED","VORTAC",98,27
"2025/01/23","CEGEN","PA","AK","US","EDF","TACAN",312.5,12
"2025/01/23","CEGIX","K2","CO","US","AHI","LOC",172.08,5.92
"2025/01/23","CEGIX","K2","CO","US","FCS","VOR/DME",79.77,
"2025/01/23","CEGMU","PG","GU","US","AWD","LOC",242.96,7.12
"2025/01/23","CEGUG","K2","NM","US","CVS","TACAN",136.2,0.71
"2025/01/23","CEGUL","K3","MN","US","MML","VOR/DME",310,3
"2025/01/23","CEGUR","MY","","BS","ZFP","VOR/DME",131.22,10
"2025/01/23","CEGVO","K2","UT","US","PUC","VOR/DME",193.68,16.16
"2025/01/23","CEKAD","K6","VA","US","EYK","LOC",227.9,2.57
"2025/01/23","CEKAR","K6","MD","US","ADW","VORTAC",125,6
"2025/01/23","CEKAY","K6","NH","US","BOS","VOR/DME",48,47.01
"2025/01/23","CEKAY","K6","NH","US","ENE","VOR/DME",178,25.68
"2025/01/23","CEKBA","PA","AK","US","DLG","VOR/DME",246.02,21.19
"2025/01/23","CEKDA","K5","WI","US","DLH","VORTAC",115.52,45
"2025/01/23","CEKDU","K2","AZ","US","BZA","VORTAC",47.71,5.61
"2025/01/23","CEKIS","K3","KS","US","MHK","VOR/DME",203.49,8.57
"2025/01/23","CEKIS","K3","KS","US","SLN","VORTAC",74.88,41
"2025/01/23","CEKNO","K7","FL","US","HRT","TACAN",360,4
"2025/01/23","CEKOB","PH","HI","US","ITO","LOC",79.01,12.79
"2025/01/23","CEKOB","PH","HI","US","ITO","VORTAC",79.01,9.96
"2025/01/23","CEKOL","K7","GA","US","VAD","LOC",3.48,
"2025/01/23","CEKOL","K7","GA","US","VAD","TACAN",,6.07
"2025/01/23","CEKRA","K6","VT","US","RUT","LOC",13.52,9.95
"2025/01/23","CEKSU","K7","AL","US","CBM","VORTAC",122,13
"2025/01/23","CEKUG","K2","CA","US","LMT","VORTAC",148,20
"2025/01/23","CEKVO","K7","NC","US","NTU","TACAN",193,21
"2025/01/23","CEKVU","K2","AZ","US","EED","VORTAC",138.89,12.35
"2025/01/23","CELAK","K1","WA","US","CJL","LOC",344.34,12.66
"2025/01/23","CELAV","K2","NM","US","FTI","VORTAC",1.32,26.5
"2025/01/23","CELAY","K2","AZ","US","PGA","VOR/DME",156.89,21.86
"2025/01/23","CELBI","K2","CO","US","AQD","LOC",172.53,13.35
"2025/01/23","CELBO","K7","FL","US","RSW","LOC",238.1,6.6
"2025/01/23","CELEB","K5","KY","US","FTK","VOR/DME",169.33,11.3
"2025/01/23","CELEG","K2","CO","US","LAA","VOR/DME",348.73,10
"2025/01/23","CELEX","PA","AK","US","RHF","LOC",242.37,15.63
